seed,condition,method,selected_lambda,validation_mse,test_mse,coefficient_mse,truth_penalty_energy,estimate_penalty_energy
4,permuted_misaligned,isospectral_random,0.0,1.1728823439250595,0.9259271321532905,0.011568556703000292,0.26395844675850283,0.35224553698573213
4,permuted_misaligned,grid_laplacian,0.31622776601683794,1.0010475187819936,0.8324163409874327,0.009620103073018593,0.9824518100343842,0.39258365048066857
5,aligned_in_kernel,dstm_boundary,1000.0,0.6702873658588377,0.6600250869149443,0.00611791624353363,3.040891041182675e-18,5.849850263451346e-08
5,aligned_in_kernel,ridge,1.0,0.8728824519016563,0.8623940918794234,0.009066991715995211,1.0000000000000002,0.2638031894423595
5,aligned_in_kernel,isospectral_random,0.0,1.2047185758558654,1.0166000723125281,0.012485053695972886,0.43517980491790464,0.7748840321794865
5,aligned_in_kernel,grid_laplacian,1.0,0.7662871613718472,0.7661703810439038,0.007556169340851341,0.7303195603808286,0.21217900164459874
5,isotropic,dstm_boundary,0.0,1.1521196316244922,0.9363298413442213,0.011594198955975896,0.23897430240565565,0.4393587830200567
5,isotropic,ridge,1.0,0.6731504416139087,0.6861506101808733,0.007368494001185436,0.9999999999999999,0.32712418523974823
5,isotropic,isospectral_random,0.0,1.1521196316244922,0.9363298413442213,0.011594198955975896,0.5197197716777692,0.573102411725376
5,isotropic,grid_laplacian,1.0,0.7386516926619117,0.7830967648684686,0.008752196421355645,1.1298658841781852,0.29445684883711193
5,permuted_misaligned,dstm_boundary,0.0,1.28459285237252,1.1610133948415937,0.01423964395764376,0.29857655346235706,0.44789121381867547
5,permuted_misaligned,ridge,0.31622776601683794,0.7599841957831424,0.8401004412597001,0.009151793599914037,1.0000000000000002,0.333086635943298
5,permuted_misaligned,isospectral_random,0.0,1.28459285237252,1.1610133948415937,0.01423964395764376,0.37728470423404326,0.5291913012937374
5,permuted_misaligned,grid_laplacian,1.0,0.770023001361398,0.8861701432781304,0.009749316401428617,0.782655582713837,0.10760959736110753
6,aligned_in_kernel,dstm_boundary,10.0,1.3388919871463174,1.4462709145423087,0.01896635719290892,1.2468952339391358e-18,0.00038118103496348563
6,aligned_in_kernel,ridge,0.31622776601683794,1.0133412040660321,0.8893289202003829,0.010103236036529985,1.0,0.44798287297801076
6,aligned_in_kernel,isospectral_random,0.0,1.712234607100343,1.4875624297463215,0.02080810203301358,0.33031236148540644,0.7353680211443934
6,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.9000707354363939,0.8136133976410714,0.008870276083385012,0.8928386430614148,0.4040095380070794
6,isotropic,dstm_boundary,0.0,1.230399504873462,1.2142522557780802,0.017472128744292718,0.5116975476118117,0.6944562511026378
6,isotropic,ridge,0.31622776601683794,0.7372573628199401,0.6832809914106355,0.007629615057515407,1.0,0.6580027385265538
6,isotropic,isospectral_random,0.0,1.230399504873462,1.2142522557780802,0.017472128744292718,0.5234106986706215,0.7381971818696922
6,isotropic,grid_laplacian,0.31622776601683794,0.7426956431325624,0.6949755637600735,0.007875957166739962,0.8669204863688862,0.5044481518283788
6,permuted_misaligned,dstm_boundary,0.0,1.4197625847314652,1.3871227538702964,0.01976822270271826,0.5301437113765991,0.6629937326086462
6,permuted_misaligned,ridge,1.0,0.7185172159205523,0.8218693715014825,0.009275648784180683,1.0,0.2288804731678747
6,permuted_misaligned,isospectral_random,0.0,1.4197625847314652,1.3871227538702964,0.01976822270271826,0.41390472740577455,0.4077210080689584
6,permuted_misaligned,grid_laplacian,1.0,0.7551491678896753,0.8797949319455409,0.0101463131976537,0.9700562621907034,0.20125996264769852
7,aligned_in_kernel,dstm_boundary,1000.0,1.193448112809201,1.3286286694768257,0.01653457980120112,-5.076292107660917e-19,6.651951441431216e-08
7,aligned_in_kernel,ridge,0.31622776601683794,0.7813054237841033,0.709099339739417,0.007511342825972613,1.0,0.6190463751784278
7,aligned_in_kernel,isospectral_random,0.0,2.1919989127416972,1.9235173298767325,0.02760486400897993,0.4356835156583547,1.2567852270086965
7,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.947611622116717,1.0181132846113905,0.012026417995310526,1.0523566522514838,0.5506376208460904
7,isotropic,dstm_boundary,0.0,2.329931211246963,1.8981098220837969,0.02706965807524018,0.38963963408403185,0.9100961534727974
7,isotropic,ridge,1.0,0.7752170936408775,0.6898217508323845,0.007156842036305164,1.0000000000000004,0.28818665205546773
7,isotropic,isospectral_random,0.0,2.329931211246963,1.8981098220837969,0.02706965807524018,0.33207630291521395,0.9282709944880958
7,isotropic,grid_laplacian,1.0,0.876462189120954,0.8144923874817495,0.00915778706066293,1.034742323966245,0.25568637846346254
7,permuted_misaligned,dstm_boundary,0.0,2.419553447668096,2.0648792245582492,0.028126211190830017,0.5248521679855256,1.22502324428622
7,permuted_misaligned,ridge,0.31622776601683794,0.881694611398832,0.7660441632230081,0.007348972305809366,1.0,0.6282398493722732
7,permuted_misaligned,isospectral_random,0.0,2.419553447668096,2.0648792245582492,0.028126211190830017,0.5575912383395951,1.4764671809198808
7,permuted_misaligned,grid_laplacian,0.31622776601683794,1.1898253886106172,1.1349583502032288,0.012285739144443194,0.8819317760361212,0.520330350395585
8,aligned_in_kernel,dstm_boundary,0.0,0.8994309135500388,0.8786512261060422,0.010253748139578123,-2.467260252220241e-18,0.30762011454691135
8,aligned_in_kernel,ridge,0.31622776601683794,0.5886517237771792,0.6787506922222227,0.006332433946593213,1.0000000000000002,0.5116719793484132
8,aligned_in_kernel,isospectral_random,0.0,0.8994309135500388,0.8786512261060422,0.010253748139578123,0.5466222186618689,0.8548582532420343
8,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.8309249441834607,0.815471556757686,0.008159320913803739,0.7710529033674338,0.32345323380639557
8,isotropic,dstm_boundary,0.0,1.0153644580455978,1.0365184852051805,0.012752301480568086,0.5309390878520014,0.7727484084801359
8,isotropic,ridge,0.31622776601683794,0.6432322840030744,0.7596426047943209,0.007878948013161942,0.9999999999999998,0.5270555258038427
8,isotropic,isospectral_random,1.0,0.9647442325151881,1.6527692801689966,0.020329754105492794,0.3516697811181668,0.06779979741630178
8,isotropic,grid_laplacian,1.0,0.6052851466852254,0.7962755805652757,0.008061677188301822,0.8426868393984643,0.22251184990808887
8,permuted_misaligned,dstm_boundary,0.0,0.8118470481162317,0.8981788065801226,0.010180743368135448,0.4230918133471958,0.5127041812564503
8,permuted_misaligned,ridge,0.31622776601683794,0.6335063854062043,0.6497673718663399,0.006075620006470331,1.0000000000000002,0.5431192779152385
8,permuted_misaligned,isospectral_random,0.0,0.8118470481162317,0.8981788065801226,0.010180743368135448,0.4124140876514175,0.42552241122194545
8,permuted_misaligned,grid_laplacian,0.0,0.8118470481162317,0.8981788065801226,0.010180743368135448,0.8066272302491879,1.0481393283364056
9,aligned_in_kernel,dstm_boundary,1000.0,0.5893703481144071,0.628528646368709,0.006155885814770604,2.479395063946831e-18,4.222040608156663e-08
9,aligned_in_kernel,ridge,0.31622776601683794,0.7010451976074784,0.7377895220615173,0.0075504676898565755,1.0000000000000002,0.5757380118217025
9,aligned_in_kernel,isospectral_random,0.0,0.9279042017937265,1.0817063433523897,0.012358809283990286,0.34139243608710346,0.37651870480189764
9,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.8184353541560545,0.813404338216051,0.008927055999647715,0.9420858875368843,0.43158603049382027
9,isotropic,dstm_boundary,0.0,0.8912545603803073,1.0356847527300546,0.011449384845689272,0.36773426952923094,0.3814853319997637
9,isotropic,ridge,0.31622776601683794,0.5892702333599484,0.7798144908912821,0.0075606594662400856,0.9999999999999999,0.3877235733270009
9,isotropic,isospectral_random,0.0,0.8912545603803073,1.0356847527300546,0.011449384845689272,0.30939783383372793,0.4318597726745882
9,isotropic,grid_laplacian,0.31622776601683794,0.5719144749916034,0.7639299327826741,0.007367686579894667,0.9435276448014696,0.3348175830582062
9,permuted_misaligned,dstm_boundary,0.0,0.8470792652175927,0.9814973968853931,0.011031458583927647,0.4236923627973046,0.715137658016887
9,permuted_misaligned,ridge,0.31622776601683794,0.506606784316223,0.5771373422089896,0.005503124435731607,1.0,0.7156547827239399
