seed,split,epoch,train_loss,validation_loss,validation_accuracy,weight_norm,weight_gradient_norm,boundary_norm
4100,fit,37,0.32165515671507405,0.40512738966825906,0.9164345403899722,2.8184331104801394,0.04606531347940569,2.573235784360501
4100,fit,38,0.30913234962839437,0.39644958228171684,0.9192200557103064,2.8474638504044254,0.04469997926778348,2.5861096371093466
4100,fit,39,0.2975793274925535,0.38799708810947076,0.9220055710306406,2.8753073018227444,0.04378594770784852,2.5982785780913207
4100,fit,40,0.2868466187868483,0.3797283994342847,0.9220055710306406,2.902061270771413,0.04262993923315075,2.6097738087794515
4100,fit,41,0.27678653090270033,0.37166051279151074,0.9220055710306406,2.927821162462497,0.041369852781387766,2.620725410209865
4100,fit,42,0.26744128758099145,0.3638769488071489,0.9220055710306406,2.9526706556843942,0.0402289910367144,2.631273574358685
4100,fit,43,0.25874303370367574,0.3565019396747738,0.924791086350975,2.9766733197719404,0.03918978711310356,2.641523457896965
4100,fit,44,0.2505793715915186,0.34967178686334754,0.9275766016713092,2.9998804588702037,0.038137784784854564,2.6515356965404564
4100,fit,45,0.24285963679597727,0.34347779308694154,0.9275766016713092,3.0223389475623286,0.0370575128092934,2.6613414215853317
4100,fit,46,0.23551092547350383,0.3379214628061636,0.9275766016713092,3.0440952956737712,0.03595528046993095,2.6709594821665923
4100,fit,47,0.22846442816024112,0.3329219803284619,0.9275766016713092,3.0651990537679192,0.034816703360150955,2.6804129000884056
4100,fit,48,0.22157144011528862,0.3283585600517816,0.924791086350975,3.0857033822385382,0.03383508986152481,2.6897402754714923
4100,fit,49,0.21359206154277702,0.32417407606701376,0.924791086350975,3.105657108183281,0.03335661340896626,2.6989722061055503
4100,fit,50,0.20729335621220052,0.32019233382080486,0.924791086350975,3.125162453287922,0.03248281736460808,2.708141116691899
4100,fit,51,0.20171470433639524,0.31609511297632925,0.9220055710306406,3.1442301318104526,0.03192009442822437,2.7172989031782855
4100,fit,52,0.19641789075205138,0.3119336864979248,0.9164345403899722,3.1628685273519133,0.03119004123442909,2.7264400952785914
4100,fit,53,0.1913724936726913,0.3078292654970796,0.9164345403899722,3.181089003394245,0.030371470821750495,2.7355710696423663
4100,fit,54,0.186574431132762,0.3039104152069395,0.9220055710306406,3.1989021485075972,0.02957924315022237,2.7447009627622356
4100,fit,55,0.1820022013891076,0.30027181442294654,0.9220055710306406,3.2163172821137453,0.028847819519095978,2.753830675324567
4100,fit,56,0.17762441553629185,0.29695629298900644,0.9220055710306406,3.233343702692187,0.028167613157542216,2.7629492220018386
4100,fit,57,0.17340713490706766,0.29395660604803814,0.9220055710306406,3.2499916806945857,0.027532538747598072,2.7720373159341727
4100,fit,58,0.1693153288543158,0.2912285866571869,0.924791086350975,3.266273250584195,0.026944725864302174,2.781073626753986
4100,fit,59,0.16531190517085842,0.28870760402029944,0.9220055710306406,3.282203044632455,0.026408003917471667,2.7900413720500654
4100,fit,60,0.16135100004083144,0.2863222275473343,0.924791086350975,3.2977989176364915,0.025963464724236107,2.7989342706693026
4100,fit,61,0.15735059181839592,0.28400278413478747,0.9303621169916435,3.313082139539817,0.02573445770760359,2.807758935665636
4100,fit,62,0.15323477936907096,0.2816853707721804,0.9303621169916435,3.328081272405138,0.025388041650252713,2.8165335614721907
4100,fit,63,0.14938415183103998,0.27933173947447404,0.9303621169916435,3.3428457537616882,0.025283000377530597,2.8253110805091697
4100,fit,64,0.14601333796486732,0.27701087194941615,0.9303621169916435,3.357409391319933,0.025932443089287036,2.834166132591303
4100,fit,65,0.14281764793262391,0.2748694855879552,0.9303621169916435,3.3717705451662248,0.02600683633659887,2.843101881528294
4100,fit,66,0.13968199452101948,0.2730451569223477,0.9275766016713092,3.3859258696046584,0.02546759373840041,2.852079966170406
4100,fit,67,0.13660729163909016,0.27160198079983,0.924791086350975,3.399874918441302,0.02466549732963695,2.86104941620372
4100,fit,68,0.13361722305967264,0.27052167004597955,0.9275766016713092,3.41361999461372,0.023933049009370277,2.869964302490127
4100,fit,69,0.13080211874526573,0.2697012759729426,0.924791086350975,3.427171776187512,0.023490342231659515,2.878798468241551
4100,fit,70,0.12821405193666208,0.2689626867767466,0.924791086350975,3.4405464982087244,0.023344144256802663,2.8875508256738436
4100,fit,71,0.12576856919456186,0.2681755780944749,0.924791086350975,3.4537542984273393,0.023182686680178814,2.8962380846343163
4100,fit,72,0.12341485117715843,0.2673197753765375,0.924791086350975,3.4668014108557093,0.022904671841878443,2.904886273933194
4100,fit,73,0.12113816023187181,0.2664593360799932,0.9220055710306406,3.479690154750916,0.022468605367989742,2.9135169326284838
4100,fit,74,0.1189364022352283,0.2656967819283608,0.9220055710306406,3.492419409170194,0.02190264209083001,2.922136667979261
4100,fit,75,0.11681157730507405,0.2651194988920765,0.924791086350975,3.5049867620120025,0.02128895847366528,2.930736662861362
4100,fit,76,0.11476243077792432,0.2647648732807697,0.9275766016713092,3.517389840416416,0.020708985232120437,2.9392978379795442
4100,fit,77,0.11278431780014064,0.264621751869358,0.9275766016713092,3.5296265189519382,0.02022393847797595,2.94779616438066
4100,fit,78,0.11087198793730499,0.2646488021216083,0.924791086350975,3.5416947546655004,0.019855934623582483,2.956205593310064
4100,fit,79,0.10902142723652472,0.26478945572583334,0.9275766016713092,3.55359271317261,0.019587462433654085,2.9644997190981695
4100,fit,80,0.10722939334763257,0.2649836420386342,0.9275766016713092,3.5653191200077976,0.019389612590234417,2.9726541980548733
4100,fit,81,0.1054922119770614,0.26517902688296213,0.924791086350975,3.5768734878307695,0.01924705742684623,2.9806498525049157
4100,fit,82,0.10380375608906386,0.2653365610599897,0.924791086350975,3.5882561005926856,0.019155474602158447,2.9884747251938615
4100,fit,83,0.1021507493264546,0.2654291837590991,0.924791086350975,3.599467943564168,0.019105987858736996,2.9961236799148048
4100,fit,84,0.10051298575443937,0.2654381833045977,0.924791086350975,3.610511040213071,0.01907466829376405,3.003595646633974
4100,fit,85,0.09890926098490363,0.2653474362499151,0.924791086350975,3.621390161285559,0.01899663136751878,3.0108913127665464
4100,fit,86,0.09736096244010724,0.26513183232822735,0.924791086350975,3.6321130089517615,0.01886862067895967,3.018021527328004
4100,fit,87,0.09584419608057201,0.264758286208729,0.924791086350975,3.642687964957846,0.018670148808081016,3.025013527859204
4100,fit,88,0.09437340046641471,0.2641944487674451,0.924791086350975,3.6531249825521113,0.018431620379845835,3.03191006148927
4100,fit,89,0.09295828251555681,0.2634422026623406,0.924791086350975,3.6634316570331573,0.01816786476931739,3.038758240360044
4100,fit,90,0.09158853054440493,0.2625558339939595,0.9275766016713092,3.673610411997486,0.01784910695033827,3.0455866579280975
4101,fit,0,2.338736670193092,2.322672790354717,0.1615598885793872,0.3558501364295958,0.2939313778909493,0.40724675796029375
4101,fit,1,2.251055997280058,2.243581611580073,0.21448467966573817,0.352433458211239,0.2752654401933478,0.40954886424112175
4101,fit,2,2.107504202689352,2.1134642067692773,0.3008356545961003,0.36140865018665314,0.2484853543652326,0.42980216990763914
4101,fit,3,1.9532490486041747,1.97154807903019,0.4178272980501393,0.3972323825487559,0.22978153248437375,0.4806010316524748
4101,fit,4,1.818081348595421,1.8419329010778485,0.5125348189415042,0.4606378942140374,0.22337232381687852,0.5593790614538354
4101,fit,5,1.705304585621171,1.7315433080417588,0.5933147632311978,0.5429541725059158,0.22155245463356915,0.6545534131591129
4101,fit,6,1.6063364787429268,1.6355121855877122,0.6267409470752089,0.6360571177352965,0.21910203903207862,0.75615431657802
4101,fit,7,1.5142652699920567,1.547967004102647,0.6657381615598886,0.7351901236497287,0.21504310015112685,0.8583822475691051
4101,fit,8,1.4253791418487056,1.463892160795528,0.7047353760445683,0.8378437263361503,0.20881226915338533,0.9580488842362658
4101,fit,9,1.338203523692654,1.3811545578221962,0.7075208913649025,0.9427053140456373,0.20002724437980512,1.053411605594494
4101,fit,10,1.2527074881628755,1.2998264128329007,0.7270194986072424,1.0489869282611481,0.18905250479732963,1.1436383826720393
4101,fit,11,1.1698871295689388,1.221652118213376,0.7325905292479109,1.1559864624067404,0.1767293599101662,1.228546521026787
4101,fit,12,1.0912617214306224,1.1478693100903572,0.7493036211699164,1.262864464389464,0.1640279051492772,1.3083693881399643
4101,fit,13,1.017513068108007,1.0785356798149828,0.7632311977715878,1.3685979708180844,0.15127143232774384,1.3834644633396875
4101,fit,14,0.9489625906111534,1.013807663432875,0.7799442896935933,1.4721076145563081,0.1384435410492599,1.454130704157435
4101,fit,15,0.8855361973311331,0.9534054085163509,0.7994428969359332,1.5724013931380625,0.12629725472298833,1.5204827004860464
4101,fit,16,0.8272640299166389,0.8972365288998903,0.8245125348189415,1.6687093959377903,0.11586634399972802,1.5825500515099191
4101,fit,17,0.7738889507292406,0.8453812737537465,0.8272980501392758,1.7605027838239895,0.10760512717414039,1.6404126637565395
4101,fit,18,0.724835498360554,0.7978766355334682,0.8384401114206128,1.8474890759115632,0.10102136831090422,1.694278473228605
4101,fit,19,0.6798540850149009,0.7541402372225204,0.8384401114206128,1.929626458412683,0.09550363094751017,1.7444498450446717
4101,fit,20,0.6385120274738172,0.7138364589476393,0.8467966573816156,2.007021654830951,0.09070613775190363,1.7912746603250889
4101,fit,21,0.6005314791141497,0.6772616686228897,0.8551532033426184,2.0798801474773105,0.0860795029111275,1.8350736018801512
4101,fit,22,0.5656961257026876,0.6443987299065261,0.8690807799442897,2.1484436138482272,0.08148287828973895,1.876059003660721
4101,fit,23,0.5337579511597488,0.6147427312534661,0.8690807799442897,2.2129658994146966,0.0767732272859966,1.9143906072231753
4101,fit,24,0.5045905023845518,0.5879217176714117,0.8774373259052924,2.2737320493987205,0.07194504824784177,1.9501908198741311
4101,fit,25,0.4779870352573436,0.5637002014354372,0.8802228412256268,2.3310006269230876,0.06747177506899413,1.9835219595640952
4101,fit,26,0.45365030168796255,0.5418083712836679,0.883008356545961,2.384978447139466,0.06377044255047087,2.014449891584991
4101,fit,27,0.43096414951314577,0.5218961575055135,0.8885793871866295,2.4358670683731654,0.06079044878858545,2.0431197183500918
4101,fit,28,0.41014014290456213,0.5036029231232849,0.8913649025069638,2.4839092111658028,0.05809696442602292,2.0697342551742324
4101,fit,29,0.3910122218560402,0.48677063115880015,0.8913649025069638,2.5293271805685715,0.05569066829971791,2.0944261260087895
4101,fit,30,0.3730251572525805,0.4712245709966445,0.8885793871866295,2.572338246731018,0.053682404431132445,2.117388740288617
4101,fit,31,0.3557122318929018,0.4567581254114144,0.8885793871866295,2.613153017057814,0.0520428654859286,2.1388088289968357
4101,fit,32,0.3389866389392194,0.4432217627233441,0.8941504178272981,2.651984302990828,0.050264835177195294,2.1588362306762585
4101,fit,33,0.3229866688586799,0.4306188769863176,0.8969359331476323,2.6890474778384834,0.048597203386118816,2.1776245059219024
4101,fit,34,0.3075644371513206,0.41888778041000674,0.9025069637883009,2.7245121022565137,0.04718289130386837,2.1952818117714403
4101,fit,35,0.2934122594543419,0.4079749897419425,0.9025069637883009,2.7585502860059443,0.045998852230114164,2.212002534315432
4101,fit,36,0.2804838609576544,0.39805738708368466,0.9052924791086351,2.791283647178979,0.045174512626607544,2.227687649042932
4101,fit,37,0.2686553770455341,0.38909910434942496,0.9052924791086351,2.8228106981507017,0.044353973216850036,2.242173618617397
4101,fit,38,0.2574766189001349,0.38075144661551685,0.9108635097493036,2.8532485598879194,0.0436704731782825,2.2556268482421373
4101,fit,39,0.24740530891833973,0.3726657377270039,0.9108635097493036,2.8827043856319015,0.042840434993650915,2.2683395519800538
4101,fit,40,0.2380756111075215,0.3646319597662016,0.9108635097493036,2.9112565164429203,0.041685768426644704,2.2805844115399134
4101,fit,41,0.22932835837040402,0.35673334829302294,0.9108635097493036,2.9389619700626666,0.0402305599370807,2.2925434954919073
4101,fit,42,0.22104362580618955,0.34924704100914683,0.9108635097493036,2.965863522636305,0.038631248034333175,2.3043578715510002
4101,fit,43,0.21317544803472155,0.3424082368982187,0.9136490250696379,2.991995225209041,0.0369924227354471,2.3161130432808332
4101,fit,44,0.20572530762992686,0.33632900264637117,0.9136490250696379,3.0173840380970316,0.03538315943969666,2.327831418908839
4101,fit,45,0.19869083879998312,0.3310309172882931,0.9136490250696379,3.04205024356911,0.03392773364222923,2.3394861069558113
4101,fit,46,0.19202363348723295,0.3264764223054237,0.9136490250696379,3.0660076247218355,0.032792508453709984,2.3510171755610396
4101,fit,47,0.18575574034099143,0.322581535844734,0.9136490250696379,3.0892668304210167,0.03204389724207368,2.362335356053964
4101,fit,48,0.17993947630123813,0.31919801419885746,0.9136490250696379,3.1118307831316914,0.03144125172904076,2.3733163677057907
4101,fit,49,0.17441062451811773,0.3162005331934309,0.9164345403899722,3.1337102920887943,0.030818914519716602,2.3838936065427947
4101,fit,50,0.16911094191036052,0.3134758682406636,0.9164345403899722,3.1549376600905505,0.029989961558527133,2.3940705512718186
4101,fit,51,0.16403495869343676,0.310894145393922,0.9164345403899722,3.1755631416900076,0.029014204049621215,2.403927845606541
4101,fit,52,0.15920119289388357,0.3083313069715259,0.9164345403899722,3.195649450717678,0.027982893281653702,2.413623488996811
4101,fit,53,0.15485349071191085,0.3056967913746594,0.9192200557103064,3.215252631218987,0.027170243246906776,2.4233058369761107
4101,fit,54,0.15083320267476893,0.30297759523069173,0.9192200557103064,3.234395977689432,0.026459198641156263,2.4330693574781606
4101,fit,55,0.14700990376501216,0.30022823026858064,0.9192200557103064,3.2530931728951757,0.02574058467543038,2.442955104016638
4101,fit,56,0.14333688671132855,0.29750997741144924,0.9220055710306406,3.271354084700219,0.025059661420289616,2.4529484763477583
4101,fit,57,0.13979322983141007,0.29486282768323985,0.9220055710306406,3.2891885799662215,0.024464253450036676,2.4630013243386286
4101,fit,58,0.13636882261414407,0.2923056911827933,0.9220055710306406,3.3066091417805064,0.02394361727134199,2.473054506475396
4101,fit,59,0.13306772551818036,0.2898517645620808,0.9220055710306406,3.32363179077776,0.0234769503465616,2.4830548142675433
4101,fit,60,0.1299081711406953,0.28752377360211767,0.924791086350975,3.3402744278061913,0.023117585502344114,2.4929646394573637
4101,fit,61,0.12691647000524794,0.28535095263517596,0.9275766016713092,3.356552711433637,0.022912563895075403,2.5027633096334334
4101,fit,62,0.12414043740775146,0.2833396426987768,0.9303621169916435,3.372474889651908,0.02278897272319842,2.5124373351081735
4101,fit,63,0.12151811333980964,0.2814717713881808,0.9303621169916435,3.3880455787006536,0.022612490764094682,2.521963475487693
4101,fit,64,0.11897701643297744,0.2797407528204634,0.9303621169916435,3.40327725886468,0.022313972803617056,2.5313147570345196
4101,fit,65,0.11649926248401465,0.27814251516811833,0.9303621169916435,3.4181867122593332,0.021892540659035772,2.5404693154797053
4101,fit,66,0.11409685756556538,0.27667007473096356,0.9275766016713092,3.4327915276275034,0.021496601009389014,2.5494107267734045
4101,fit,67,0.11178407229956265,0.27530933146862924,0.9303621169916435,3.447105787297579,0.02137628473618036,2.558125002684627
4101,fit,68,0.10953310114119724,0.2740484789027762,0.9303621169916435,3.4611388421173697,0.021531271439245277,2.5666004721066513
4101,fit,69,0.10727560932333148,0.27289834145212777,0.9331476323119777,3.4749001293328727,0.02167810557156739,2.5748316448399713
4101,fit,70,0.10499347637860323,0.2718963674974479,0.9303621169916435,3.488405700095577,0.02124845677226968,2.5828279008392125
4101,fit,71,0.10281247265329711,0.27104107708296576,0.9303621169916435,3.501677165028131,0.02043423797465543,2.590639488727822
4101,fit,72,0.10073208493238156,0.27023647301728226,0.9331476323119777,3.5147269754415875,0.019315598491030206,2.5983582876259983
4101,fit,73,0.09887888413676206,0.2694101634744785,0.9331476323119777,3.527555143246758,0.018424700816088043,2.606061449431751
4101,fit,74,0.09720624332835891,0.268541481687052,0.9331476323119777,3.540147103752502,0.01800955831334159,2.6137866380733352
4101,fit,75,0.09560624263198121,0.26763532941724905,0.9331476323119777,3.5525021737019435,0.017767275448203754,2.6215491444449
4101,fit,76,0.09405809368728969,0.26670129129514386,0.9331476323119777,3.5646264062436073,0.017512625883209607,2.6293402950776925
4101,fit,77,0.09255544758302832,0.2657469748934994,0.9331476323119777,3.5765274137606244,0.01712928015114088,2.637124182376427
4101,fit,78,0.09110149148185193,0.26478206414049255,0.9331476323119777,3.5882124198292704,0.016678022485389944,2.644841840613359
4101,fit,79,0.08970188801618434,0.26382423873046745,0.9331476323119777,3.5996871073223966,0.01630195415307489,2.6524243095125217
4101,fit,80,0.08835591769100504,0.26289990962354076,0.935933147632312,3.610955378800297,0.016072331107667374,2.6598087459044115
4101,fit,81,0.08705562824035412,0.2620367731832659,0.935933147632312,3.6220200456752893,0.01594542767819187,2.666950903511114
4101,fit,82,0.08579166021888046,0.26125245325279334,0.935933147632312,3.6328838787247797,0.015838992504399553,2.673830963762485
4101,fit,83,0.0845585188756779,0.26054742922024243,0.935933147632312,3.6435504420786273,0.015711593362468426,2.6804527573775405
4101,fit,84,0.08335477110103368,0.25990528771351135,0.935933147632312,3.6540244713748082,0.015570741287721955,2.6868381368817627
4101,fit,85,0.08217993398958315,0.2592982650239206,0.935933147632312,3.664311913194158,0.015434815295090788,2.6930189597236787
4101,fit,86,0.0810322273965875,0.25869486787418494,0.9331476323119777,3.67441984893353,0.015303313067630945,2.699028978510185
4101,fit,87,0.07990897577164456,0.25806644369403275,0.9331476323119777,3.6843563855799832,0.015160100568811478,2.704897287214057
4101,fit,88,0.07880812756405485,0.25739105141375507,0.9331476323119777,3.6941304356931157,0.014994827124770937,2.7106442192379467
4101,fit,89,0.07772867583198668,0.2566550764344451,0.9331476323119777,3.7037513301295006,0.014815460492513359,2.7162799800569695
4101,fit,90,0.07666964391102095,0.25585365195920556,0.9331476323119777,3.7132283817763874,0.014641390532659957,2.721805854218454
4102,fit,0,2.3780768651498594,2.3784092711835987,0.06128133704735376,0.4039243649080796,0.26347846867039965,0.4800552747898402
4102,fit,1,2.32064532717096,2.323612136215884,0.06963788300835655,0.40380172769036393,0.2495898557884727,0.47325186929764534
4102,fit,2,2.224652895156809,2.231166391859328,0.12256267409470752,0.41393067065007333,0.23034546813042123,0.46951279274992713
4102,fit,3,2.1132273726266084,2.1235774308294424,0.2395543175487465,0.44459006893231356,0.2142941603804674,0.47970619898188616
4102,fit,4,2.0064956941431205,2.020461199012215,0.41225626740947074,0.4979209304993956,0.20285642153668143,0.5096913421498985
4102,fit,5,1.9122445324345247,1.9279506726698052,0.48467966573816157,0.5683156436423413,0.19532086262846685,0.5585065806404986
4102,fit,6,1.8279513484614305,1.844065746446334,0.5348189415041783,0.6481322226297664,0.1943954128611653,0.621206452334197
4102,fit,7,1.7479091851164348,1.7645564581751874,0.5543175487465181,0.7315950636079764,0.1985676319837718,0.6925791917142101
4102,fit,8,1.6673327453290585,1.6852033716289518,0.5766016713091922,0.8157453380409379,0.20290972588319753,0.7691358013331001
4102,fit,9,1.5837401781633373,1.6037566121868447,0.6100278551532033,0.9000308766050509,0.20284539495681708,0.8495344657838844
4102,fit,10,1.4971371204078099,1.5200480520246562,0.6406685236768802,0.985373610130557,0.19688392472919022,0.9338591868558085
4102,fit,11,1.409088451086056,1.4354334149895303,0.6601671309192201,1.073053734448582,0.18733057744615544,1.0224185970187891
4102,fit,12,1.3213062208884732,1.3517959428937913,0.6852367688022284,1.163838205381562,0.1777050527999793,1.114830900808938
4102,fit,13,1.2348818297818411,1.2701492693276522,0.7158774373259053,1.2576822912041021,0.16951529873038296,1.2098728400198078
4102,fit,14,1.1504723969483879,1.190500154048761,0.7381615598885793,1.3538923795652495,0.16162987437663592,1.3058929698350004
4102,fit,15,1.0690727594139515,1.1133133325837925,0.7688022284122563,1.451460798819473,0.15265780496275808,1.401287445899573
4102,fit,16,0.9919743834834126,1.039843832010534,0.7938718662952646,1.549320112227086,0.14328901880553355,1.4948069108196624
4102,fit,17,0.9203152116923332,0.971213432603612,0.8105849582172702,1.6464815731674396,0.13456614359390656,1.585772203683446
4102,fit,18,0.8548613582344528,0.9076608951176367,0.8217270194986073,1.7420428419633516,0.12683573567285342,1.6738635538410522
4102,fit,19,0.7950849351554684,0.8488078256777731,0.8467966573816156,1.835200963845518,0.11968721377577857,1.7588594524147387
4102,fit,20,0.7401646328554241,0.7945648601614167,0.8635097493036211,1.9252973767124246,0.1127458314330706,1.8404880889011284
4102,fit,21,0.6895359982600118,0.7451155994796973,0.871866295264624,2.011839123159658,0.10598201208068936,1.91845669880546
4102,fit,22,0.6428710021763078,0.7004561262092583,0.8690807799442897,2.0944860996052896,0.0995745810126283,1.9924787142871159
4102,fit,23,0.5999087585854527,0.6602175870084395,0.8746518105849582,2.173023974102371,0.09366777296653013,2.062283100078193
4102,fit,24,0.5602828189258064,0.6236436953132533,0.8885793871866295,2.2473467477909446,0.08854504854485758,2.1276422233549237
4102,fit,25,0.52362988524955,0.5899707692897768,0.8913649025069638,2.317458721354326,0.084265551719448,2.1884203827525415
4102,fit,26,0.4897218055584694,0.558953509866413,0.8941504178272981,2.3834716555379747,0.08034870838902596,2.2446229996008102
4102,fit,27,0.4585320325381311,0.5311199502517027,0.8941504178272981,2.4455875732395476,0.07623688406456117,2.2964282179652655
4102,fit,28,0.4301797670404755,0.5068683875009468,0.8941504178272981,2.504070154974251,0.07187651323910857,2.344161668262396
4102,fit,29,0.40460427333588644,0.48591126442600857,0.8969359331476323,2.5592037415581324,0.0676441281500926,2.388220483278462
4102,fit,30,0.38146923215338313,0.4676563848785177,0.8997214484679665,2.6112715477427035,0.06390330430646843,2.4290128015033168
4102,fit,31,0.3608129587091537,0.45146177624298867,0.9025069637883009,2.660529299431027,0.06068317662484358,2.466961060321439
4102,fit,32,0.34214161877103494,0.43684130821654543,0.9025069637883009,2.7071856972446255,0.057751608916460195,2.5024539699214436
4102,fit,33,0.32529959207069503,0.4235283433774332,0.9052924791086351,2.751467408125211,0.054884339847613754,2.5359067488186997
4102,fit,34,0.3100019499620127,0.41144754083060026,0.9052924791086351,2.7935589992424537,0.05226858797844471,2.567657014864042
4102,fit,35,0.29605237481713753,0.4005566905761702,0.9052924791086351,2.833623482906737,0.04985953914554578,2.5980077631439786
4102,fit,36,0.28332818576367863,0.3907541950123426,0.9108635097493036,2.871813216995342,0.04759775748333158,2.6272314628595352
4102,fit,37,0.2716143337188684,0.38186162102327137,0.9108635097493036,2.9082624245944513,0.04553287298536286,2.655529942046395
4102,fit,38,0.2600067679049249,0.3737962844157266,0.9136490250696379,2.9430852423342038,0.04410934491446481,2.6830043766020433
4102,fit,39,0.24921229526608088,0.366773910488448,0.9136490250696379,2.976415042096667,0.04253597961277791,2.7096521882815328
4102,fit,40,0.23982978616961217,0.3603915744115131,0.9164345403899722,3.008411331013164,0.040917024086541645,2.7355113818634544
4102,fit,41,0.23137244167261767,0.3544670033264139,0.9164345403899722,3.0391743492727614,0.039406897274745785,2.760598068107972
4102,fit,42,0.22354469632301774,0.3489021853789877,0.9164345403899722,3.068786069955604,0.038030531388800616,2.7849264505909006
4102,fit,43,0.21623030629175843,0.3436557192237763,0.9220055710306406,3.097320089804533,0.036833036982669785,2.80852359361395
4102,fit,44,0.20937445646958294,0.338716431570796,0.9192200557103064,3.124843274953197,0.0357664431548283,2.831429197877725
4102,fit,45,0.2029315766505998,0.33407419850056,0.9192200557103064,3.1514164258928354,0.034701350407768713,2.8536876473538753
